uniqueID,waterYr,date,timeEST,site,pH,pHmetrohm,DIC,spCond,temp,ANCMet,gageHt,hydroGraph,flowGageHt,precipCatch,fieldCode,notes,datetime,Ca,Mg,K,Na,TMAl,OMAl,Al_ICP,NH4,SO4,NO3,Cl,PO4,DOC,TDN,DON,SiO2,Mn,Fe,F,cationCharge,anionCharge,theoryCond,ionBalance,ionError,duplicate,sampleType
ML70_20130617_1110,2013,6/17/13,11:10,ML70,6.7,NA,111,25.7,19.5,NA,0.1,L,NA,NA,NA,NA,6/17/13 11:10,1.811,0.417,0.4525,2.3088,NA,NA,0.003,0.0032,3.3182,0.015,3.1463,0.0042,1.9346,0.1038,0.1007,2.6967,0.007,0.0125,0.0596,237.0651,-238.7504,NA,-1.6852,-0.0071,,0
ML70_20130624_0905,2013,6/24/13,9:05,ML70,6.65,NA,115,26.7,22.5,NA,0.09,L,NA,NA,NA,NA,6/24/13 9:05,1.793,0.4096,0.4651,2.2973,NA,NA,0.0062,0.0111,3.2434,0.015,3.1157,0.0022,1.9504,0.1285,0.1164,2.5646,0.0065,0.0125,0.0556,235.8441,-241.4225,NA,-5.5784,-0.0234,,0
ML70_20130701_1045,2013,7/1/13,10:45,ML70,6.68,NA,114,26.9,23.2,NA,0.19,L,NA,NA,NA,NA,7/1/13 10:45,1.8164,0.4073,0.4259,2.6003,NA,NA,0.003,0.0032,3.1581,0.015,3.1792,0.001,1.9537,0.1153,0.1139,NA,0.0061,0.0125,0.0447,248.5456,-241.1339,NA,7.4118,0.0303,,0
ML70_20130707_0905,2013,7/7/13,9:05,ML70,6.63,NA,115,26.9,25.8,NA,0.16,L,NA,NA,NA,NA,7/7/13 9:05,1.8054,0.4079,0.3877,2.6866,NA,NA,0.0061,0.0073,3.0882,0.015,3.2742,0.001,2.1164,0.1042,0.0985,NA,0.0054,0.0254,0.0603,251.0771,-241.3714,NA,9.7057,0.0394,,0
ML70_20130715_0855,2013,7/15/13,8:55,ML70,6.66,NA,108,24.5,25,NA,0.14,L,NA,NA,NA,NA,7/15/13 8:55,1.7189,0.3848,0.5552,2.7513,NA,NA,0.0061,0.0119,3.132,0.015,3.0258,0.0024,2.1835,0.1013,0.092,2.684,0.0087,0.0291,0.0524,252.1982,-229.9525,NA,22.2457,0.0923,,0
ML70_20130722_1235,2013,7/22/13,12:35,ML70,6.46,NA,106,24.6,25.8,NA,0.08,L,NA,NA,NA,NA,7/22/13 12:35,1.7453,0.4052,0.4783,2.3272,NA,NA,0.003,0.0032,3.0895,0.015,3.1301,0.0023,2.3212,0.1179,0.1183,NA,0.0146,0.0341,0.0821,234.4247,-234.8921,NA,-0.4673,-0.002,,0
ML70_20130729_1425,2013,7/29/13,14:25,ML70,6.71,NA,99,25.2,24.8,NA,0.18,R,NA,NA,NA,NA,7/29/13 14:25,1.7618,0.3935,0.4729,2.2886,NA,NA,0.0107,0.0032,2.9802,0.015,3.2055,0.001,2.3342,0.1252,0.1273,NA,0.0025,0.0125,0.0638,232.3167,-233.8774,NA,-1.5607,-0.0067,,0
ML70_20130805_0900,2013,8/5/13,9:00,ML70,6.72,NA,107,24.7,21.2,NA,0.13,L,NA,NA,NA,NA,8/5/13 9:00,1.7405,0.3935,0.4654,2.2636,NA,NA,0.0085,0.0032,2.9991,0.015,3.1536,0.0041,2.3038,0.1164,0.117,NA,0.0025,0.0125,0.0775,229.9644,-225.6487,NA,4.3157,0.0189,,0
ML70_20130812_0820,2013,8/12/13,8:20,ML70,6.6,NA,122,24.8,21.3,NA,0.12,L,NA,NA,NA,NA,8/12/13 8:20,1.6998,0.3646,0.436,2.1698,NA,NA,0.003,0.0032,3.0533,0.015,3.1258,0.0022,2.223,0.115,0.1114,NA,0.0025,0.0125,0.0765,220.7913,-233.1108,NA,-12.3195,-0.0543,,0
ML70_20130819_0820,2013,8/19/13,8:20,ML70,6.62,NA,117,26,21.1,NA,0.06,L,NA,NA,NA,NA,8/19/13 8:20,1.7047,0.3891,0.474,2.5057,NA,NA,0.003,0.0032,3.0122,0.015,3.1045,0.001,2.159,0.1091,0.109,NA,0.0025,0.0125,0.0579,238.616,-232.1174,NA,6.4986,0.0276,,0
ML70_20130826_0830,2013,8/26/13,8:30,ML70,6.57,NA,133,26.4,22.1,NA,0.06,L,NA,NA,NA,NA,8/26/13 8:30,1.7657,0.404,0.4997,2.6137,NA,NA,0.003,0.0032,3.1044,0.015,3.2184,0.001,2.2886,0.0947,0.0964,NA,0.0025,0.0125,0.0603,248.2786,-240.7971,NA,7.4815,0.0306,,0
ML70_20130903_0830,2013,9/3/13,8:30,ML70,6.73,NA,130,25.1,23.2,NA,0.17,L,NA,NA,NA,NA,9/3/13 8:30,1.7968,0.4086,0.5019,2.254,NA,NA,0.003,0.0154,2.8405,0.015,2.9882,0.001,2.395,0.1127,0.1003,NA,0.0136,0.0125,0.0668,235.2048,-233.5423,NA,1.6624,0.0071,,0
ML70_20130909_0830,2013,9/9/13,8:30,ML70,6.7,NA,107,24.9,18.1,NA,0.08,L,NA,NA,NA,NA,9/9/13 8:30,1.8054,0.3951,0.4913,2.5451,NA,NA,0.003,0.0072,3.0073,0.015,3.0947,0.0033,2.1565,0.0953,0.0896,NA,0.0025,0.0125,0.0802,246.4784,-236.6439,NA,9.8345,0.0407,,0
ML70_20130916_0840,2013,9/16/13,8:40,ML70,6.64,NA,112,24.7,18.7,NA,0.12,L,NA,NA,NA,NA,9/16/13 8:40,1.8488,0.4235,0.4927,2.3622,NA,NA,0.003,0.0032,2.9672,0.015,3.3164,0.001,2.1701,0.1019,0.1039,0.4967,0.0025,0.0125,0.0558,242.8693,-243.9137,NA,-1.0444,-0.0043,,0
ML70_20130923_0830,2013,9/23/13,8:30,ML70,6.63,NA,114,24.9,16.1,NA,0.1,L,NA,NA,NA,NA,9/23/13 8:30,1.8287,0.4208,0.5118,2.3522,NA,NA,0.0108,0.0032,2.8986,0.015,3.3278,0.001,2.1925,0.1015,0.1022,0.9395,0.0025,0.0125,0.0644,241.7018,-244.4189,NA,-2.7171,-0.0112,,0
ML70_20130930_0835,2013,9/30/13,8:35,ML70,6.62,NA,129,26.4,15.6,NA,0.04,L,NA,NA,NA,NA,9/30/13 8:35,1.9051,0.4278,0.5244,2.4311,NA,NA,0.003,0.0032,2.9903,0.015,3.3758,0.001,2.2155,0.1146,0.1117,0.9177,0.0025,0.0125,0.0602,249.8485,-251.197,NA,-1.3486,-0.0054,,0
ML70_20131007_0805,2013,10/7/13,8:05,ML70,6.54,NA,135,26.7,15.2,NA,0.05,L,NA,NA,NA,NA,10/7/13 8:05,1.96,0.3986,0.5515,2.8908,NA,NA,0.003,0.0032,3.0665,0.015,3.1748,0.001,2.1489,0.11,0.1107,2.0546,0.0025,0.0125,0.0631,270.9216,-246.4787,NA,24.4428,0.0945,,0
ML70_20131014_1055,2013,10/14/13,10:55,ML70,6.53,NA,137,26.2,15.2,NA,0.05,L,NA,NA,NA,NA,10/14/13 10:55,1.9214,0.4259,0.5399,2.4211,NA,NA,0.003,0.0032,2.9728,0.015,3.3821,0.001,2.1817,0.1197,0.1194,1.0989,0.0025,0.0125,0.0665,250.5257,-251.1411,NA,-0.6155,-0.0025,,0
ML70_20131021_0815,2013,10/21/13,8:15,ML70,6.59,NA,157,23.2,12.6,NA,0.06,L,NA,NA,NA,NA,10/21/13 8:15,1.8866,0.4324,0.5483,2.4776,NA,NA,0.003,0.0032,2.9251,0.015,3.4763,0.001,2.3967,0.1121,0.108,1.1444,0.0025,0.0125,0.0711,251.9569,-253.8803,NA,-1.9233,-0.0076,,0
ML70_20131028_0820,2013,10/28/13,8:20,ML70,6.66,NA,148,23.6,9.7,NA,0.06,L,NA,NA,NA,NA,10/28/13 8:20,1.9078,0.4279,0.5429,2.4511,NA,NA,0.003,0.0032,2.9357,0.015,3.4394,0.001,2.1497,0.0906,0.0944,0.4554,0.0025,0.0125,0.0624,251.321,-253.8238,NA,-2.5028,-0.0099,,0
ML70_20131104_0945,2013,11/4/13,9:45,ML70,6.73,NA,134,22.5,7,NA,0.06,L,NA,NA,NA,NA,11/4/13 9:45,1.7308,0.4015,0.5437,2.596,NA,NA,0.0071,0.0032,3.2721,0.015,3.2243,0.001,2.0302,0.1224,0.1209,1.5921,0.0025,0.0125,0.0765,246.5972,-239.1638,NA,7.4334,0.0306,,Routine
ML70_20131111_0930,2013,11/11/13,9:30,ML70,6.67,NA,132,24.1,5.7,NA,0.16,L,NA,NA,NA,NA,11/11/13 9:30,1.8045,0.4058,0.5705,2.7368,NA,NA,0.006,0.0032,3.0912,0.015,3.2249,0.001,2.0683,0.0952,0.0932,2.1954,0.0025,0.0125,0.0674,257.4705,-249.0033,NA,8.4672,0.0334,,Routine
ML70_20131118_0925,2013,11/18/13,9:25,ML70,6.56,NA,136,24.2,5.4,NA,0.16,PK,NA,NA,911,NA,11/18/13 9:25,1.7619,0.3853,0.53,2.5393,NA,NA,0.0064,0.0079,3.0773,0.015,3.2222,0.0025,2.0427,0.1097,0.0999,2.0852,0.0025,0.0125,0.0615,244.3492,-244.1562,NA,0.193,0.0008,,Routine
ML70_20131125_0955,2013,11/25/13,9:55,ML70,6.68,NA,130,25.6,0.6,NA,0.08,L,NA,NA,NA,NA,11/25/13 9:55,1.8099,0.3987,0.513,2.4558,NA,NA,0.003,0.0078,3.2918,0.015,3.301,0.001,2.2681,0.1207,0.1125,2.2966,0.0025,0.0125,0.065,243.7164,-256.2254,NA,-12.509,-0.05,,Routine
ML70_20131202_0945,2013,12/2/13,9:45,ML70,6.71,NA,129,25.1,4,NA,0.14,L,NA,NA,NA,NA,12/2/13 9:45,1.8787,0.4211,0.5294,2.4714,NA,NA,0.003,0.0082,3.2485,0.015,3.4438,0.0028,2.1297,0.1236,0.1149,2.4354,0.0025,0.0125,0.0883,250.0977,-261.0389,NA,-10.9412,-0.0428,,Routine
ML70_20131209_0930,2013,12/9/13,9:30,ML70,6.67,NA,134,25.1,2.9,NA,0.09,L,NA,NA,NA,NA,12/9/13 9:30,1.8495,0.4065,0.5206,2.3673,NA,NA,0.003,0.013,3.1083,0.015,3.3761,0.003,2.1173,0.1369,0.1212,2.2523,0.0025,0.0125,0.0928,242.9648,-250.3679,NA,-7.4031,-0.03,,Routine
ML70_20131216_0925,2013,12/16/13,9:25,ML70,6.57,NA,144,26.7,2.8,NA,0.1,L,NA,NA,NA,NA,12/16/13 9:25,2.2,0.4542,0.5974,2.6954,NA,NA,0.0069,0.0032,3.4019,0.015,3.5621,0.0023,2.208,0.1037,0.0989,2.0745,0.0025,0.0371,0.081,280.1358,-270.1075,NA,10.0283,0.0365,,Routine
ML70_20131223_1005,2013,12/23/13,10:05,ML70,6.59,NA,137,26.1,2.9,NA,0.12,L,NA,NA,NA,NA,12/23/13 10:05,2.121,0.44,0.5964,2.6349,NA,NA,0.0065,0.0111,3.3499,0.015,3.5103,0.0023,2.0797,0.1302,0.1154,2.1084,0.0025,0.0312,0.0844,272.7897,-268.227,NA,4.5627,0.0169,,Routine
ML70_20131230_1000,2013,12/30/13,10:00,ML70,6.51,NA,152,25.8,3.6,NA,0.14,L,NA,NA,NA,NA,12/30/13 10:00,2.0371,0.4269,0.5709,2.6116,NA,NA,0.0061,0.0191,3.2457,0.015,3.3241,0.002,2.0116,0.1163,0.1015,2.0571,0.0025,0.0265,0.0558,266.3543,-258.6341,NA,7.7201,0.0294,,Routine
ML70_20140106_1040,2013,1/6/14,10:40,ML70,6.4,NA,171,26.1,3.4,NA,0.16,R,NA,NA,NA,NA,1/6/14 10:40,1.9834,0.4125,0.552,2.4258,NA,NA,0.0074,0.0622,3.2377,0.0365,3.2926,0.001,2.0365,0.1427,0.0861,2.0656,0.0025,0.0292,0.0549,256.4057,-254.6508,NA,1.7548,0.0069,,Routine
ML70_20140113_1235,2013,1/13/14,12:35,ML70,6.45,NA,155,26.8,3.2,NA,0.37,F,NA,NA,NA,NA,1/13/14 12:35,2.0328,0.4487,0.5672,2.7719,NA,NA,0.0077,0.0152,3.872,0.2314,3.4156,0.001,2.0048,0.1929,0.1289,2.5601,0.0025,0.0125,0.0571,274.6405,-273.0145,NA,1.626,0.0059,,Routine
ML70_20140120_1010,2013,1/20/14,10:10,ML70,6.32,NA,160,23.8,3.5,NA,0.17,L,NA,NA,NA,NA,1/20/14 10:10,1.8203,0.4011,0.4845,2.314,NA,NA,0.0207,0.0184,3.7157,0.2309,2.8732,0.001,1.9438,0.1647,0.0982,3.7675,0.0144,0.0281,0.056,238.3855,-238.8482,NA,-0.4627,-0.0019,,Routine
ML70_20140127_1150,2013,1/27/14,11:50,ML70,6.35,NA,184,24.9,2.8,NA,0.1,L,NA,NA,NA,NA,1/27/14 11:50,2.0133,0.4102,0.4906,2.1798,NA,NA,0.0147,0.0202,3.7799,0.1313,3.0461,0.001,2.0978,0.1291,0.0838,3.5195,0.0122,0.0125,0.146,243.1528,-248.6246,NA,-5.4718,-0.0223,,Routine
ML70_20140203_0935,2013,2/3/14,9:35,ML70,6.32,NA,212,26.8,2.6,NA,0.09,L,NA,NA,NA,NA,2/3/14 9:35,2.142,0.4424,0.5393,2.3686,NA,NA,0.0081,0.0321,3.8949,0.1015,3.228,0.001,2.1022,0.126,0.0781,3.4861,0.0134,0.0125,0.0681,262.3812,-265.7901,NA,-3.409,-0.0129,,Routine
ML70_20140210_1010,2013,2/10/14,10:10,ML70,6.41,NA,244,25.9,2,NA,0.08,L,NA,NA,NA,NA,2/10/14 10:10,2.2413,0.4669,0.5582,2.4792,NA,NA,0.0091,0.0275,3.6394,0.0963,3.1532,0.001,2.0391,0.1032,0.06,3.6295,0.0125,0.0125,0.1003,274.297,-256.6623,NA,17.6347,0.0664,,Routine
ML70_20140217_1015,2013,2/17/14,10:15,ML70,6.39,NA,226,26.4,1.4,NA,0.1,L,NA,NA,NA,NA,2/17/14 10:15,1.8882,0.3785,0.5006,2.3277,NA,NA,0.003,0.0271,3.4474,0.0814,3.0842,0.001,1.9428,0.1139,0.0745,2.9237,0.0117,0.0125,0.0562,241.3349,-250.0958,NA,-8.761,-0.0357,,Routine
ML70_20140224_1020,2013,2/24/14,10:20,ML70,6.28,NA,225,26.2,1.5,NA,0.11,L,NA,NA,NA,NA,2/24/14 10:20,1.9449,0.3945,0.5063,2.2135,NA,NA,0.0152,0.0136,3.6148,0.0866,3.0806,0.0021,1.8613,0.1187,0.0886,3.302,0.0088,0.0125,0.0677,240.032,-250.4664,NA,-10.4344,-0.0425,,Routine
ML70_20140303_0940,2013,3/3/14,9:40,ML70,6.3,NA,225,27,1.4,NA,0.07,L,NA,NA,NA,NA,3/3/14 9:40,2.041,0.4116,0.5299,2.2843,NA,NA,0.017,0.0249,3.8217,0.0891,3.1029,0.0028,2.058,0.1495,0.11,3.6397,0.0114,0.0125,0.0561,250.5187,-260.4922,NA,-9.9735,-0.039,,Routine
ML70_20140310_0850,2013,3/10/14,8:50,ML70,6.33,NA,241,27.7,1.5,NA,0.06,L,NA,NA,NA,NA,3/10/14 8:50,2.043,0.4268,0.5595,2.6,NA,NA,0.0109,0.028,3.9283,0.1169,3.5563,0.001,2.0705,0.128,0.0798,3.2708,0.0119,0.0258,0.0635,266.4979,-281.6334,NA,-15.1356,-0.0552,,Routine
ML70_20140317_0920,2013,3/17/14,9:20,ML70,6.33,NA,233,26.3,1.7,NA,0.1,L,NA,NA,NA,NA,3/17/14 9:20,2.0547,0.4351,0.5374,2.3263,NA,NA,0.003,0.0248,3.5189,0.1069,3.3748,0.001,1.9229,0.1411,0.0977,3.0336,0.0097,0.0125,0.0735,255.117,-269.2911,NA,-14.1741,-0.0541,,Routine
ML70_20140324_0850,2013,3/24/14,8:50,ML70,6.35,NA,233,26.7,1.5,NA,0.09,L,NA,NA,NA,NA,3/24/14 8:50,2.1157,0.4462,0.5497,2.3726,NA,NA,0.0067,0.029,2.9585,0.0955,2.8971,0.001,1.5976,0.127,0.0829,3.2515,0.0102,0.0125,0.0548,261.6156,-241.3395,NA,20.2761,0.0806,,Routine
ML70_20140331_0840,2013,3/31/14,8:40,ML70,6.3,NA,229,25.3,1.2,NA,0.33,R,NA,NA,NA,NA,3/31/14 8:40,2.066,0.438,0.5597,2.5734,NA,NA,0.003,0.0484,3.468,0.1847,3.2752,0.0024,1.9944,0.1813,0.102,3.1967,0.0117,0.0125,0.0754,268.574,-260.4725,NA,8.1016,0.0306,,Routine
ML70_20140407_1030,2013,4/7/14,10:30,ML70,6.18,NA,200,19.7,3.9,NA,0.34,L,NA,NA,NA,NA,4/7/14 10:30,1.568,0.3277,0.4291,2.0164,NA,NA,0.0113,0.0632,2.7766,0.3252,2.6041,0.001,1.7663,0.2467,0.1242,2.3796,0.0127,0.0125,0.051,208.068,-202.0373,NA,6.0306,0.0294,,Routine
ML70_20140414_1230,2013,4/14/14,12:30,ML70,6.13,NA,192,16.8,9.4,NA,0.26,L,NA,NA,NA,NA,4/14/14 12:30,1.3047,0.28,0.3756,1.8018,NA,NA,0.0083,0.0482,2.2837,0.1048,2.2275,0.0024,1.5598,0.1689,0.1078,1.967,0.0097,0.0125,0.0429,179.5428,-168.9971,NA,10.5457,0.0605,,Routine
ML70_20140421_1155,2013,4/21/14,11:55,ML70,6.27,NA,170,21.9,5.6,NA,0.23,L,NA,NA,NA,NA,4/21/14 11:55,1.8342,0.3961,0.4753,2.2822,NA,NA,0.0062,0.0115,3.0558,0.1122,2.8538,0.001,1.816,0.1025,0.0683,2.5225,0.0091,0.0125,0.0446,236.7231,-226.6072,NA,10.1159,0.0437,,Routine
ML70_20140428_1120,2013,4/28/14,11:20,ML70,6.46,NA,130,22.7,8.3,NA,0.2,L,NA,NA,NA,NA,4/28/14 11:20,1.74,0.3734,0.4872,2.2783,NA,NA,0.003,0.0032,3.122,0.0712,2.9647,0.001,1.8457,0.1237,0.1044,2.6162,0.0079,0.0125,0.037,229.6392,-159.0996,NA,70.5396,0.3629,,Routine
ML70_20140505_0815,2013,5/5/14,8:15,ML70,6.53,NA,117,22.5,10.9,NA,0.14,L,NA,NA,NA,NA,5/5/14 8:15,1.7154,0.3713,0.4701,2.2392,NA,NA,0.003,0.0071,3.1273,0.0547,2.9491,0.001,1.8541,0.1235,0.1057,2.6519,0.0092,0.0125,0.0459,226.2634,-238.2445,NA,-11.9811,-0.0516,,Routine
ML70_20140512_0845,2013,5/12/14,8:45,ML70,6.6,NA,126,22.4,14.5,NA,0.14,L,NA,NA,NA,NA,5/12/14 8:45,1.8701,0.4249,0.5179,2.4195,NA,NA,0.0288,0.0032,2.9855,0.015,2.9986,0.001,1.7998,0.0823,0.0781,2.527,0.0133,0.0125,0.0419,247.2038,-237.777,NA,9.4268,0.0389,,Routine
ML70_20140519_0835,2013,5/19/14,8:35,ML70,6.62,NA,113,21.7,15.6,NA,0.22,L,NA,NA,NA,NA,5/19/14 8:35,1.9286,0.4378,0.544,2.5786,NA,NA,0.0259,0.0032,3.043,0.015,3.0758,0.001,1.9089,0.0716,0.0707,2.5363,0.0188,0.0125,0.0319,258.7642,-241.3978,NA,17.3664,0.0694,,Routine
ML70_20140526_0845,2013,5/26/14,8:45,ML70,6.58,NA,119,22.6,17.9,NA,0.17,L,NA,NA,NA,NA,5/26/14 8:45,1.7851,0.3888,0.5028,2.5199,NA,NA,0.003,0.0032,3.0031,0.015,3.0101,0.002,1.8839,0.1164,0.1142,2.6514,0.0149,0.0125,0.0469,243.983,-240.4886,NA,3.4944,0.0144,,Routine
RG11_20130603_1135,2013,6/3/13,11:35,RG11,5,NA,NA,6.9,NA,NA,NA,NA,NA,NA,NA,NA,6/3/13 11:35,0.3195,0.0491,0.1242,0.1007,NA,NA,0.003,0.8694,1.907,2.4959,0.1669,0.001,3.2053,1.3762,0.1372,0.02,0.0025,0.0125,0.01,85.74,-100.7897,NA,-15.0497,-0.1614,,Routine
RG11_20130610_0940,2013,6/10/13,9:40,RG11,5.05,NA,NA,4.7,NA,NA,NA,NA,NA,NA,969,NA,6/10/13 9:40,0.0723,0.0154,0.1744,0.6368,NA,NA,0.003,0.103,0.5739,0.8599,0.1171,0.001,1.108,0.2972,0.0143,NA,0.0025,0.0125,0.01,51.6615,-34.7566,NA,16.9049,0.3912,,Routine
RG11_20130617_0935,2013,6/17/13,9:35,RG11,4.98,NA,NA,5.4,NA,NA,NA,NA,NA,NA,969,NA,6/17/13 9:35,0.0307,0.0082,0.0685,0.4922,NA,NA,0.003,0.0112,0.2569,0.4113,0.0836,0.001,0.8533,0.131,0.0294,NA,0.0025,0.0125,0.01,36.4544,-18.7029,NA,17.7515,0.6437,,Routine
RG11_20130624_1050,2013,6/24/13,10:50,RG11,4.71,NA,NA,18.1,NA,NA,NA,NA,NA,NA,969,NA,6/24/13 10:50,0.0398,0.0086,0.1286,0.1878,NA,NA,0.003,0.2197,0.6817,0.9041,0.0936,0.001,1.2349,0.4371,0.0623,0.02,0.0025,0.0125,0.0207,45.8316,-37.6864,NA,8.1452,0.1951,,Routine
RG11_20130701_0945,2013,7/1/13,9:45,RG11,4.83,NA,NA,9.2,NA,NA,NA,NA,NA,NA,NA,NA,7/1/13 9:45,NA,NA,NA,NA,NA,NA,NA,0.218,0.5795,0.4471,0.0699,0.001,1.551,0.3466,0.0763,NA,NA,NA,0.0246,26.8763,-29.0994,NA,-2.2231,-0.0794,,Routine
RG11_20130707_1035,2013,7/7/13,10:35,RG11,4.98,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,7/7/13 10:35,0.003,0.0025,0.0862,0.3312,NA,NA,0.003,0.0593,0.2036,0.3639,0.2398,0.001,0.7476,0.1624,0.0341,NA,0.0025,0.0125,0.062,30.7255,-20.7069,NA,10.0186,0.3896,,Routine
RG11_20130715_1030,2013,7/15/13,10:30,RG11,4.89,NA,NA,10.8,NA,NA,NA,NA,NA,NA,NA,NA,7/15/13 10:30,0.0121,0.0055,0.0815,0.2884,NA,NA,0.003,0.2263,0.7571,0.5581,0.2372,0.001,1.4495,0.3398,0.038,0.02,0.0025,0.0125,0.0622,41.1158,-38.7986,NA,2.3172,0.058,,Routine
RG11_20130722_0915,2013,7/22/13,9:15,RG11,5.03,NA,NA,6,NA,NA,NA,NA,NA,NA,969,NA,7/22/13 9:15,NA,NA,NA,NA,NA,NA,NA,0.1563,0.4737,0.8577,0.1116,0.001,1.1282,0.3833,0.0682,NA,NA,NA,0.0395,17.9975,-32.5818,NA,-14.5843,-0.5767,,Routine
RG11_20130730_0915,2013,7/30/13,9:15,RG11,5.02,NA,NA,4.6,NA,NA,NA,NA,NA,NA,969,NA,7/30/13 9:15,NA,NA,NA,NA,0.0131,0.0025,0.003,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.0025,0.0125,NA,11.0081,NA,NA,NA,NA,,Routine
RG11_20130805_0915,2013,8/5/13,9:15,RG11,4.81,NA,NA,7.6,NA,NA,NA,NA,NA,NA,969,NA,8/5/13 9:15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4882,NA,NA,NA,NA,,Routine
RG11_20130812_1130,2013,8/12/13,11:30,RG11,4.86,NA,NA,7.9,NA,NA,NA,NA,NA,NA,NA,NA,8/12/13 11:30,0.0491,0.007,0.006,0.0065,0.0068,0.0054,0.003,0.1339,0.3919,0.4896,0.0382,0.001,1.0765,0.2287,0.0111,0.02,0.0025,0.0125,0.01,25.4466,-22.6123,6.5963,2.8343,0.118,,Routine
RG11_20130819_1120,2013,8/19/13,11:20,RG11,5.04,NA,NA,5.6,NA,NA,NA,NA,NA,NA,NA,NA,8/19/13 11:20,0.2274,0.0376,0.1859,0.2403,NA,NA,0.003,0.2432,0.66,0.8694,0.0733,0.0059,2.8867,0.4748,0.0896,NA,0.0174,0.0125,0.01,52.2515,-44.8326,NA,7.419,0.1528,,Routine
RG11_20130819_1120_Dup,2013,8/19/13,11:20,RG11,5.04,NA,NA,5.6,NA,NA,NA,NA,NA,NA,NA,NA,8/19/13 11:20,NA,NA,NA,NA,NA,NA,NA,0.1391,0.4486,0.4402,0.0411,0.001,0.8234,0.2301,0.0226,NA,NA,NA,0.0236,16.8324,-21.8121,NA,-4.9797,-0.2577,Dup,Routine
RG11_20130826_0950,2013,8/26/13,9:50,RG11,4.37,NA,NA,19.5,NA,NA,NA,NA,NA,NA,912,NA,8/26/13 9:50,0.0357,0.0025,0.0173,0.0065,0.0068,0.0025,0.003,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.0025,0.0125,NA,46.1211,NA,NA,NA,NA,,Routine
RG11_20130903_0930,2013,9/3/13,9:30,RG11,5.06,NA,NA,5.6,NA,NA,NA,NA,NA,NA,NA,NA,9/3/13 9:30,0.2336,0.0416,0.1058,0.0331,0.0114,0.006,0.003,0.1338,0.4784,0.7054,0.1002,0.003,2.8809,0.3343,0.0711,0.0429,0.0202,0.0125,0.0424,36.6237,-38.8556,6.6844,-2.2319,-0.0591,,Routine
RG11_20130903_0930_Dup,2013,9/3/13,9:30,RG11,5.06,NA,NA,5.6,NA,NA,NA,NA,NA,NA,NA,NA,9/3/13 9:30,0.0341,0.0025,0.0144,0.0065,0.0061,0.0025,0.003,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.0025,0.0125,NA,11.951,NA,NA,NA,NA,Dup,Routine
RG11_20130909_1025,2013,9/9/13,10:25,RG11,5.08,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,9/9/13 10:25,0.0898,0.0144,0.031,0.0148,0.0115,0.0025,0.003,0.2336,0.6104,0.6943,0.0448,0.001,0.7059,0.3372,0.0169,0.02,0.0025,0.0125,0.01,29.654,-28.7965,5.4702,0.8574,0.0293,,Routine
RG11_20130916_1115,2013,9/16/13,11:15,RG11,5.01,NA,NA,6.5,NA,NA,NA,NA,NA,NA,NA,NA,9/16/13 11:15,0.0433,0.0332,0.0757,0.1966,0.005,0.0025,0.003,0.0817,0.3624,0.4813,0.3238,0.001,0.9576,0.2031,0.0309,0.02,0.0064,0.0125,0.01,30.2412,-29.3246,6.3436,0.9166,0.0308,,Routine
RG11_20130923_1030,2013,9/23/13,10:30,RG11,5.05,NA,NA,5.6,NA,NA,NA,NA,NA,NA,969,NA,9/23/13 10:30,0.0457,0.0189,0.1133,0.0715,0.006,0.0025,0.003,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.0066,0.0125,NA,19.424,NA,NA,NA,NA,,Routine
RG11_20130923_1030_Dup,2013,9/23/13,10:30,RG11,5.05,NA,NA,5.6,NA,NA,NA,NA,NA,NA,969,NA,9/23/13 10:30,0.04,0.0187,0.1109,0.0706,0.0055,0.0025,0.003,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.0066,0.0125,NA,18.965,NA,NA,NA,NA,Dup,Routine
RG11_20131008_1000,2013,10/8/13,10:00,RG11,4.87,NA,NA,7.2,NA,NA,NA,NA,NA,NA,NA,NA,10/8/13 10:00,0.0774,0.0152,0.0359,0.0422,0.0071,0.0025,0.003,0.2127,0.5259,0.4957,0.1095,0.0059,1.2307,0.3086,0.0314,0.02,0.0025,0.0125,0.01,33.9423,-28.753,7.1661,5.1893,0.1655,,Routine
RG11_20131008_1000_Dup,2013,10/8/13,10:00,RG11,4.87,NA,NA,7.2,NA,NA,NA,NA,NA,NA,NA,NA,10/8/13 10:00,0.0719,0.0144,0.0319,0.0394,0.0074,0.0025,0.003,0.2179,0.4945,0.4824,0.1147,0.0063,1.243,0.3289,0.0507,0.02,0.0025,0.0125,0.01,33.6914,-28.1336,7.0817,5.5578,0.1798,Dup,Routine
